symbol,entry_time,exit_time,entry_price,exit_price,type,pnl,status,outcome,confidence,regime
BTC-USD,2026-01-21 16:00:00,2026-01-25 16:00:00,90242.89597999999,88057.9033451493,short,2.2236562930895607,closed,TAKE_PROFIT,0.6903986930847168,Chaotic
BTC-USD,2026-01-25 16:00:00,2026-01-25 20:00:00,88402.27675,86945.53263635047,short,1.4495059984562921,closed,TAKE_PROFIT,0.6328350305557251,Chaotic
BTC-USD,2026-01-25 20:00:00,2026-01-26 00:00:00,86451.91242000001,87781.97655682736,short,-1.740040195404826,closed,STOP_LOSS,0.6420884132385254,Chaotic
BTC-USD,2026-01-26 00:00:00,2026-01-26 04:00:00,86627.02482,87965.87573133968,short,-1.7470804463569614,closed,STOP_LOSS,0.6572749018669128,Chaotic
BTC-USD,2026-01-26 04:00:00,2026-01-26 12:00:00,87238.408975,88641.83032195829,short,-1.8103282772016516,closed,STOP_LOSS,0.6391785144805908,Chaotic
BTC-USD,2026-01-26 12:00:00,2026-01-27 20:00:00,87811.0725,89198.3210684232,short,-1.7813903388910688,closed,STOP_LOSS,0.6372556686401367,Chaotic
BTC-USD,2026-01-27 20:00:00,2026-01-28 08:00:00,88364.565615,89865.72996282038,short,-1.9005295071728594,closed,STOP_LOSS,0.6240471005439758,Chaotic
BTC-USD,2026-01-28 08:00:00,2026-01-28 16:00:00,89089.782825,90518.11839042141,short,-1.8048573199413134,closed,STOP_LOSS,0.6187487244606018,Chaotic
BTC-USD,2026-01-28 16:00:00,2026-01-29 12:00:00,89434.92017,87487.08916339307,short,1.9801091049305413,closed,TAKE_PROFIT,0.6250485181808472,Chaotic
BTC-USD,2026-01-29 12:00:00,2026-01-29 16:00:00,87802.57675,85805.41358824393,short,2.0768811564722327,closed,TAKE_PROFIT,0.6586528420448303,Chaotic
BTC-USD,2026-01-29 16:00:00,2026-01-30 00:00:00,84891.55299000001,82493.62118908366,short,2.6275248221693186,closed,TAKE_PROFIT,0.6675708889961243,Chaotic
BTC-USD,2026-01-30 00:00:00,2026-01-30 04:00:00,84607.83492000001,82116.41133140375,short,2.7476171025330514,closed,TAKE_PROFIT,0.6965277194976807,Chaotic
BTC-USD,2026-01-30 04:00:00,2026-01-31 16:00:00,82635.091785,79806.8419505892,short,3.2259998060038626,closed,TAKE_PROFIT,0.6883772015571594,Chaotic
BTC-USD,2026-01-31 16:00:00,2026-01-31 20:00:00,81261.49892499999,78509.25720195669,short,3.1902819923480132,closed,TAKE_PROFIT,0.6372146606445312,Chaotic
