symbol,entry_time,exit_time,entry_price,exit_price,type,pnl,status,outcome,confidence,regime
SOL-USD,2025-08-01 20:00:00,2025-08-02 16:00:00,166.386765,157.95536573414984,short,4.872417067016125,closed,TAKE_PROFIT,0.5633499622344971,Chaotic
SOL-USD,2025-08-02 16:00:00,2025-08-04 16:00:00,161.41925,167.75658714626482,short,-4.129936784745983,closed,STOP_LOSS,0.5542367100715637,Chaotic
SOL-USD,2025-08-04 16:00:00,2025-08-05 08:00:00,165.40725500000002,170.7067779716933,short,-3.40712806379924,closed,STOP_LOSS,0.5671260356903076,Chaotic
SOL-USD,2025-08-05 08:00:00,2025-08-07 08:00:00,166.13689,171.53791742111443,short,-3.454201067887782,closed,STOP_LOSS,0.583805501461029,Chaotic
SOL-USD,2025-08-07 08:00:00,2025-08-07 20:00:00,169.90500500000002,175.33677348373763,short,-3.4001413096814606,closed,STOP_LOSS,0.5704734325408936,Chaotic
SOL-USD,2025-08-07 20:00:00,2025-08-08 04:00:00,171.664125,177.31569473169517,short,-3.4955175121341497,closed,STOP_LOSS,0.5642796158790588,Chaotic
SOL-USD,2025-08-08 04:00:00,2025-08-09 04:00:00,174.622645,180.17274188600248,short,-3.381515766691359,closed,STOP_LOSS,0.566251814365387,Chaotic
SOL-USD,2025-08-09 04:00:00,2025-08-09 08:00:00,177.17137,182.62197631235625,short,-3.2795364503128317,closed,STOP_LOSS,0.5645225048065186,Chaotic
SOL-USD,2025-08-09 08:00:00,2025-08-10 04:00:00,180.52969000000002,186.15719229004512,short,-3.320334274287595,closed,STOP_LOSS,0.5626980662345886,Chaotic
SOL-USD,2025-08-10 04:00:00,2025-08-11 12:00:00,184.88751,177.38365009879882,short,3.86266694873135,closed,TAKE_PROFIT,0.5601948499679565,Chaotic
SOL-USD,2025-08-11 12:00:00,2025-08-12 16:00:00,178.99046,185.19276075708095,short,-3.6686223264848947,closed,STOP_LOSS,0.5860011577606201,Chaotic
SOL-USD,2025-08-12 16:00:00,2025-08-12 20:00:00,181.60915,187.8285021967169,short,-3.62800544406139,closed,STOP_LOSS,0.6005173921585083,Chaotic
SOL-USD,2025-08-12 20:00:00,2025-08-13 00:00:00,190.54468,197.44182346837997,short,-3.823318484592876,closed,STOP_LOSS,0.5963374972343445,Chaotic
SOL-USD,2025-08-13 00:00:00,2025-08-13 04:00:00,191.68411,198.54276464921,short,-3.7816809770299713,closed,STOP_LOSS,0.5954965949058533,Chaotic
SOL-USD,2025-08-13 04:00:00,2025-08-13 12:00:00,197.631135,204.8732814599807,short,-3.8681409568591856,closed,STOP_LOSS,0.5935794711112976,Chaotic
SOL-USD,2025-08-13 12:00:00,2025-08-14 00:00:00,200.8995,208.1951763609017,short,-3.8351369900187033,closed,STOP_LOSS,0.5851812958717346,Chaotic
SOL-USD,2025-08-14 00:00:00,2025-08-14 04:00:00,201.409245,209.16087735601351,short,-4.052546087628465,closed,STOP_LOSS,0.5792972445487976,Chaotic
SOL-USD,2025-08-14 04:00:00,2025-08-14 12:00:00,207.83603,197.26034232112613,short,4.893565040937674,closed,TAKE_PROFIT,0.5779644250869751,Chaotic
SOL-USD,2025-08-14 12:00:00,2025-08-14 16:00:00,203.51819,193.05396863403223,short,4.946805593806499,closed,TAKE_PROFIT,0.5738118290901184,Chaotic
SOL-USD,2025-08-14 16:00:00,2025-08-18 00:00:00,194.752575,182.35582801731562,short,6.171748219332696,closed,TAKE_PROFIT,0.5719503164291382,Chaotic
SOL-USD,2025-08-18 00:00:00,2025-08-18 04:00:00,190.894505,182.17952296056632,short,4.3699047342788235,closed,TAKE_PROFIT,0.5256080031394958,Chaotic
SOL-USD,2025-08-18 04:00:00,2025-08-21 00:00:00,182.578665,189.8247965096056,short,-4.1727410873089665,closed,STOP_LOSS,0.5401028990745544,Chaotic
SOL-USD,2025-08-21 00:00:00,2025-08-22 12:00:00,187.84602999999998,194.43480962705593,short,-3.7110501971657315,closed,STOP_LOSS,0.5587767362594604,Chaotic
SOL-USD,2025-08-22 12:00:00,2025-08-22 16:00:00,179.540185,185.65354420252612,short,-3.608413866638623,closed,STOP_LOSS,0.5572084784507751,Chaotic
SOL-USD,2025-08-22 16:00:00,2025-08-22 20:00:00,193.373265,201.00793390234568,short,-4.152099361433457,closed,STOP_LOSS,0.5549960136413574,Chaotic
SOL-USD,2025-08-22 20:00:00,2025-08-23 04:00:00,198.870515,206.64022433789242,short,-4.110825617980775,closed,STOP_LOSS,0.554985761642456,Chaotic
SOL-USD,2025-08-23 04:00:00,2025-08-24 00:00:00,198.06092,205.7692750668562,short,-4.095803080144763,closed,STOP_LOSS,0.5622033476829529,Chaotic
SOL-USD,2025-08-24 00:00:00,2025-08-24 16:00:00,204.03793,211.33941333484233,short,-3.782071636473271,closed,STOP_LOSS,0.5661405920982361,Chaotic
SOL-USD,2025-08-24 16:00:00,2025-08-25 00:00:00,205.51719,213.20567834382632,short,-3.94478496527232,closed,STOP_LOSS,0.5696422457695007,Chaotic
SOL-USD,2025-08-25 00:00:00,2025-08-25 16:00:00,205.87700999999998,194.99649904689355,short,5.090241714730335,closed,TAKE_PROFIT,0.5763922929763794,Chaotic
SOL-USD,2025-08-25 16:00:00,2025-08-27 04:00:00,196.46172,205.67701590590522,short,-4.895322428110225,closed,STOP_LOSS,0.6071816682815552,Chaotic
SOL-USD,2025-08-27 04:00:00,2025-08-27 16:00:00,201.81904,210.58243446860598,short,-4.546546224317877,closed,STOP_LOSS,0.600007951259613,Chaotic
SOL-USD,2025-08-27 16:00:00,2025-08-29 00:00:00,208.55567,217.16182344297644,short,-4.3306762824618605,closed,STOP_LOSS,0.5900140404701233,Chaotic
SOL-USD,2025-08-29 00:00:00,2025-08-29 16:00:00,214.322785,202.51182490396164,short,5.316338851295913,closed,TAKE_PROFIT,0.5819109082221985,Chaotic
SOL-USD,2025-08-29 16:00:00,2025-09-08 08:00:00,204.35777000000002,214.22310194159894,short,-5.0323081982840785,closed,STOP_LOSS,0.5796030759811401,Chaotic
SOL-USD,2025-09-08 08:00:00,2025-09-08 12:00:00,207.81604,212.74433074887895,short,-2.5738394012453725,closed,STOP_LOSS,0.5888771414756775,Chaotic
SOL-USD,2025-09-08 12:00:00,2025-09-09 04:00:00,214.17286000000001,219.66509283824476,short,-2.766956929595557,closed,STOP_LOSS,0.5954639315605164,Chaotic
SOL-USD,2025-09-09 04:00:00,2025-09-10 04:00:00,214.522685,219.9848113169801,short,-2.7487227345197076,closed,STOP_LOSS,0.6178746819496155,Chaotic
SOL-USD,2025-09-10 04:00:00,2025-09-10 12:00:00,219.0904,224.98545585585904,short,-2.8933863426763176,closed,STOP_LOSS,0.6110846996307373,Chaotic
SOL-USD,2025-09-10 12:00:00,2025-09-11 12:00:00,220.139875,226.13717877367438,short,-2.9270393777810875,closed,STOP_LOSS,0.6054752469062805,Chaotic
SOL-USD,2025-09-11 12:00:00,2025-09-12 00:00:00,224.917485,230.7541844543117,short,-2.797635374486792,closed,STOP_LOSS,0.594272255897522,Chaotic
SOL-USD,2025-09-12 00:00:00,2025-09-12 04:00:00,228.615635,234.55940351535088,short,-2.8024957933722394,closed,STOP_LOSS,0.5910203456878662,Chaotic
SOL-USD,2025-09-12 04:00:00,2025-09-12 12:00:00,234.972455,241.32801754996868,short,-2.9075165523204194,closed,STOP_LOSS,0.5904907584190369,Chaotic
SOL-USD,2025-09-12 12:00:00,2025-09-14 00:00:00,239.06041000000002,245.42303554053424,short,-2.8641752041146247,closed,STOP_LOSS,0.5846070051193237,Chaotic
SOL-USD,2025-09-14 00:00:00,2025-09-15 08:00:00,242.25880999999998,234.2830233063702,short,3.0955509359281512,closed,TAKE_PROFIT,0.5749928951263428,Chaotic
SOL-USD,2025-09-15 08:00:00,2025-09-17 20:00:00,237.86101,244.99163834944517,short,-3.2008108423463852,closed,STOP_LOSS,0.5865208506584167,Chaotic
SOL-USD,2025-09-17 20:00:00,2025-09-18 00:00:00,238.62063,245.41559626932218,short,-3.0504497853314256,closed,STOP_LOSS,0.5984534621238708,Chaotic
SOL-USD,2025-09-18 00:00:00,2025-09-18 16:00:00,244.71758,252.1755536786563,short,-3.2506315289383676,closed,STOP_LOSS,0.5971555709838867,Chaotic
SOL-USD,2025-09-18 16:00:00,2025-09-19 12:00:00,248.11588,239.0455475629563,short,3.4593396478616145,closed,TAKE_PROFIT,0.5854687094688416,Chaotic
SOL-USD,2025-09-19 12:00:00,2025-09-22 00:00:00,240.789545,231.9677827157076,short,3.4673452938235676,closed,TAKE_PROFIT,0.5764861702919006,Chaotic
SOL-USD,2025-09-22 00:00:00,2025-09-22 04:00:00,236.04192,229.31624485218,short,2.65220558406228,closed,TAKE_PROFIT,0.5560413599014282,Chaotic
SOL-USD,2025-09-22 04:00:00,2025-09-22 08:00:00,232.69359500000002,225.53222736273858,short,2.8806731078690393,closed,TAKE_PROFIT,0.5712171792984009,Chaotic
SOL-USD,2025-09-22 08:00:00,2025-09-23 00:00:00,221.76906,212.45635397968582,short,4.003480289962223,closed,TAKE_PROFIT,0.5799916982650757,Chaotic
SOL-USD,2025-09-23 00:00:00,2025-09-24 00:00:00,220.26981,211.14702014821444,short,3.945784954205642,closed,TAKE_PROFIT,0.6143528819084167,Chaotic
SOL-USD,2025-09-24 00:00:00,2025-09-25 04:00:00,213.19335,203.52089591902913,short,4.341476802654422,closed,TAKE_PROFIT,0.6051468253135681,Chaotic
SOL-USD,2025-09-25 04:00:00,2025-09-25 12:00:00,207.19635000000002,197.5181958156939,short,4.475677123892592,closed,TAKE_PROFIT,0.5715667009353638,Chaotic
SOL-USD,2025-09-25 12:00:00,2025-09-25 20:00:00,201.249325,191.5239545553687,short,4.6373309153091204,closed,TAKE_PROFIT,0.5584033727645874,Chaotic
SOL-USD,2025-09-25 20:00:00,2025-09-28 16:00:00,197.990955,206.0383992862603,short,-4.268616028720376,closed,STOP_LOSS,0.5460458993911743,Chaotic
SOL-USD,2025-09-28 16:00:00,2025-09-28 20:00:00,203.31829,209.84295711404792,short,-3.412299189198363,closed,STOP_LOSS,0.5075744986534119,Chaotic
SOL-USD,2025-09-28 20:00:00,2025-09-29 12:00:00,206.07691,212.50953160590166,short,-3.324587915990957,closed,STOP_LOSS,0.5095500349998474,Chaotic
SOL-USD,2025-09-29 12:00:00,2025-09-29 16:00:00,206.966465,213.12017055904198,short,-3.1762595909443707,closed,STOP_LOSS,0.558361291885376,Chaotic
SOL-USD,2025-09-29 16:00:00,2025-10-01 08:00:00,209.964965,216.6437298048247,short,-3.384075766940216,closed,STOP_LOSS,0.5692557692527771,Chaotic
SOL-USD,2025-10-01 08:00:00,2025-10-01 12:00:00,210.07491000000002,216.51468232997246,short,-3.268530222053844,closed,STOP_LOSS,0.5934159755706787,Chaotic
SOL-USD,2025-10-01 12:00:00,2025-10-02 00:00:00,217.641125,224.49899073497443,short,-3.3541481880822914,closed,STOP_LOSS,0.5897328853607178,Chaotic
SOL-USD,2025-10-02 00:00:00,2025-10-02 16:00:00,221.92898,228.59823711542958,short,-3.208136374323451,closed,STOP_LOSS,0.5843431949615479,Chaotic
SOL-USD,2025-10-02 16:00:00,2025-10-02 20:00:00,227.06641000000002,233.84570101660208,short,-3.1885839599166874,closed,STOP_LOSS,0.5803148746490479,Chaotic
SOL-USD,2025-10-02 20:00:00,2025-10-07 12:00:00,232.18385,222.96865588420698,short,3.7728901514505933,closed,TAKE_PROFIT,0.5793672204017639,Chaotic
SOL-USD,2025-10-07 12:00:00,2025-10-07 16:00:00,230.32478,221.76014487260565,short,3.5222220564030273,closed,TAKE_PROFIT,0.5860294699668884,Chaotic
SOL-USD,2025-10-07 16:00:00,2025-10-10 12:00:00,223.678105,214.18870595313382,short,4.04667780778679,closed,TAKE_PROFIT,0.5832102298736572,Chaotic
SOL-USD,2025-10-10 12:00:00,2025-10-10 16:00:00,221.02943,211.66960025936726,short,4.038887812529475,closed,TAKE_PROFIT,0.5282620787620544,Chaotic
SOL-USD,2025-10-10 16:00:00,2025-10-10 20:00:00,210.59465,199.6989145265553,short,4.978968795702138,closed,TAKE_PROFIT,0.5253903865814209,Chaotic
SOL-USD,2025-10-10 20:00:00,2025-10-11 00:00:00,205.21734,193.72899206037278,short,5.403735185129512,closed,TAKE_PROFIT,0.5237945318222046,Chaotic
SOL-USD,2025-10-11 00:00:00,2025-10-13 16:00:00,188.33578500000002,200.68195195795468,short,-6.761956945629116,closed,STOP_LOSS,0.5262688994407654,Chaotic
SOL-USD,2025-10-15 12:00:00,2025-10-16 08:00:00,202.49869999999999,187.96493035878376,short,6.984393485418643,closed,TAKE_PROFIT,0.5021858215332031,Chaotic
SOL-USD,2025-10-16 08:00:00,2025-10-17 04:00:00,192.833535,179.81550036388094,short,6.55766933938912,closed,TAKE_PROFIT,0.5262060761451721,Chaotic
SOL-USD,2025-10-17 04:00:00,2025-10-21 16:00:00,186.996455,197.32476382616835,short,-5.728787770332075,closed,STOP_LOSS,0.547058641910553,Chaotic
SOL-USD,2025-10-21 16:00:00,2025-10-21 20:00:00,196.12189,186.13615122774752,short,4.896689875375329,closed,TAKE_PROFIT,0.5890161395072937,Chaotic
SOL-USD,2025-10-21 20:00:00,2025-10-22 04:00:00,193.86302,183.79642614005127,short,4.997824966210001,closed,TAKE_PROFIT,0.5857031941413879,Chaotic
SOL-USD,2025-10-22 04:00:00,2025-10-23 16:00:00,185.14738,193.07361217728828,short,-4.485320380696487,closed,STOP_LOSS,0.5855337977409363,Chaotic
SOL-USD,2025-10-23 16:00:00,2025-10-26 12:00:00,190.94448,198.4210010736,short,-4.119462659865107,closed,STOP_LOSS,0.5589874386787415,Chaotic
SOL-USD,2025-10-26 12:00:00,2025-10-27 00:00:00,197.651125,203.0253844604456,short,-2.9217824942337325,closed,STOP_LOSS,0.5288351774215698,Chaotic
SOL-USD,2025-10-27 00:00:00,2025-10-27 04:00:00,199.929985,205.28056292259438,short,-2.8789020668995655,closed,STOP_LOSS,0.5294228792190552,Chaotic
SOL-USD,2025-10-27 04:00:00,2025-10-28 12:00:00,204.227835,197.0293030482165,short,3.3282803070087343,closed,TAKE_PROFIT,0.5441311001777649,Chaotic
SOL-USD,2025-10-28 12:00:00,2025-10-28 20:00:00,199.630135,192.37763754262392,short,3.436600233142885,closed,TAKE_PROFIT,0.5930777788162231,Chaotic
SOL-USD,2025-10-28 20:00:00,2025-10-29 12:00:00,195.25232499999998,201.47493337485926,short,-3.390144334124644,closed,STOP_LOSS,0.5963382124900818,Chaotic
SOL-USD,2025-10-29 12:00:00,2025-10-29 16:00:00,198.64063000000002,190.6773295113371,short,3.8129070216660037,closed,TAKE_PROFIT,0.598295271396637,Chaotic
SOL-USD,2025-10-29 16:00:00,2025-10-30 12:00:00,196.68161,188.531805974813,short,3.947796954281685,closed,TAKE_PROFIT,0.5957897305488586,Chaotic
SOL-USD,2025-10-30 12:00:00,2025-10-30 16:00:00,191.754075,182.18720357553073,short,4.794125051002821,closed,TAKE_PROFIT,0.5862171649932861,Chaotic
SOL-USD,2025-10-30 16:00:00,2025-11-03 04:00:00,184.92749,174.9659747487071,short,5.192100853444876,closed,TAKE_PROFIT,0.5836124420166016,Chaotic
SOL-USD,2025-11-03 04:00:00,2025-11-03 12:00:00,177.481215,169.19060090734317,short,4.475934130127226,closed,TAKE_PROFIT,0.5544885396957397,Chaotic
SOL-USD,2025-11-03 12:00:00,2025-11-03 16:00:00,175.23234,166.9339875170459,short,4.540364042069549,closed,TAKE_PROFIT,0.5733083486557007,Chaotic
SOL-USD,2025-11-03 16:00:00,2025-11-04 04:00:00,166.706605,157.2958455515426,short,5.45074803599164,closed,TAKE_PROFIT,0.5823103785514832,Chaotic
SOL-USD,2025-11-04 04:00:00,2025-11-04 08:00:00,167.57617,158.2462546198029,short,5.373134471075028,closed,TAKE_PROFIT,0.6010468006134033,Chaotic
SOL-USD,2025-11-04 08:00:00,2025-11-04 12:00:00,156.991465,164.9395726754944,short,-5.2678269568156955,closed,STOP_LOSS,0.5991062521934509,Chaotic
SOL-USD,2025-11-04 12:00:00,2025-11-04 20:00:00,161.629145,151.13243383034026,short,6.300812635511617,closed,TAKE_PROFIT,0.5943138599395752,Chaotic
SOL-USD,2025-11-04 20:00:00,2025-11-05 16:00:00,154.54269,163.13444648981823,short,-5.765030766779105,closed,STOP_LOSS,0.5827405452728271,Chaotic
SOL-USD,2025-11-05 16:00:00,2025-11-10 08:00:00,160.41975,169.12217510848174,short,-5.630208894846319,closed,STOP_LOSS,0.5365517139434814,Chaotic
SOL-USD,2025-11-10 08:00:00,2025-11-11 16:00:00,167.29631,159.00449087779057,short,4.761323379655917,closed,TAKE_PROFIT,0.5620818734169006,Chaotic
SOL-USD,2025-11-11 16:00:00,2025-11-12 16:00:00,160.809555,152.35003307973983,short,5.065844708158306,closed,TAKE_PROFIT,0.60380619764328,Chaotic
SOL-USD,2025-11-12 16:00:00,2025-11-13 16:00:00,155.652135,147.29532779836447,short,5.1742687235463585,closed,TAKE_PROFIT,0.5877034068107605,Chaotic
SOL-USD,2025-11-13 16:00:00,2025-11-13 20:00:00,153.053435,144.89878140234615,short,5.133306143211693,closed,TAKE_PROFIT,0.5674635767936707,Chaotic
SOL-USD,2025-11-13 20:00:00,2025-11-17 16:00:00,142.658635,133.4624398736071,short,6.252740362698189,closed,TAKE_PROFIT,0.5649368166923523,Chaotic
SOL-USD,2025-11-17 16:00:00,2025-11-17 20:00:00,137.09142,129.31743592433594,short,5.476327562833418,closed,TAKE_PROFIT,0.5247410535812378,Chaotic
SOL-USD,2025-11-17 20:00:00,2025-11-18 04:00:00,129.585175,135.95178569555176,short,-5.117983331231619,closed,STOP_LOSS,0.5330251455307007,Chaotic
SOL-USD,2025-11-18 04:00:00,2025-11-18 12:00:00,134.442745,140.92457542116452,short,-5.026078381236326,closed,STOP_LOSS,0.5379104614257812,Chaotic
SOL-USD,2025-11-18 12:00:00,2025-11-20 00:00:00,137.81106,144.22116452131021,short,-4.856022982358257,closed,STOP_LOSS,0.5289261937141418,Chaotic
SOL-USD,2025-11-21 04:00:00,2025-11-21 12:00:00,132.55369000000002,123.68209388356664,short,6.499525084929596,closed,TAKE_PROFIT,0.5024479627609253,Chaotic
SOL-USD,2025-11-21 12:00:00,2025-11-23 04:00:00,124.25783999999999,131.56800816458127,short,-6.088946993401676,closed,STOP_LOSS,0.505842387676239,Chaotic
SOL-USD,2025-11-23 04:00:00,2025-11-24 16:00:00,129.89502000000002,136.19888223403075,short,-5.057896858759298,closed,STOP_LOSS,0.5196768045425415,Chaotic
SOL-USD,2025-11-24 16:00:00,2025-11-24 20:00:00,131.87403,137.6273349734265,short,-4.567090532078177,closed,STOP_LOSS,0.564519464969635,Chaotic
SOL-USD,2025-11-24 20:00:00,2025-11-26 16:00:00,137.17138,143.18323961818177,short,-4.587118856571943,closed,STOP_LOSS,0.571603000164032,Chaotic
SOL-USD,2025-11-26 16:00:00,2025-11-26 20:00:00,136.59167,141.82878884422524,short,-4.0379763297933735,closed,STOP_LOSS,0.5675479769706726,Chaotic
SOL-USD,2025-11-26 20:00:00,2025-11-28 16:00:00,143.91800500000002,136.40626143095923,short,5.0246800618239735,closed,TAKE_PROFIT,0.5632128119468689,Chaotic
SOL-USD,2025-11-28 16:00:00,2025-11-29 16:00:00,141.539195,135.55658991496676,short,4.0310454642039435,closed,TAKE_PROFIT,0.5493895411491394,Chaotic
SOL-USD,2025-11-29 16:00:00,2025-12-01 00:00:00,137.51121,132.33042476998196,short,3.571304183308447,closed,TAKE_PROFIT,0.5417249798774719,Chaotic
SOL-USD,2025-12-01 00:00:00,2025-12-01 04:00:00,133.41325999999998,128.28487635411332,short,3.647827441989308,closed,TAKE_PROFIT,0.5409318208694458,Chaotic
SOL-USD,2025-12-01 04:00:00,2025-12-02 12:00:00,126.906515,131.36053253909964,short,-3.7131935950165658,closed,STOP_LOSS,0.5544614195823669,Chaotic
SOL-USD,2025-12-02 12:00:00,2025-12-02 16:00:00,128.245845,132.41818966305826,short,-3.4566489836152687,closed,STOP_LOSS,0.5806078910827637,Chaotic
SOL-USD,2025-12-02 16:00:00,2025-12-03 04:00:00,137.77108,142.90510468712554,short,-3.9302158855201377,closed,STOP_LOSS,0.5738465785980225,Chaotic
SOL-USD,2025-12-03 04:00:00,2025-12-03 20:00:00,140.259835,145.23527878921823,short,-3.750852054693659,closed,STOP_LOSS,0.5660698413848877,Chaotic
SOL-USD,2025-12-03 20:00:00,2025-12-04 00:00:00,141.20936,146.202832348471,short,-3.7397553114180666,closed,STOP_LOSS,0.5529696941375732,Chaotic
SOL-USD,2025-12-04 00:00:00,2025-12-04 16:00:00,144.59766499999998,137.8122075685597,short,4.497339261233381,closed,TAKE_PROFIT,0.5513734817504883,Chaotic
SOL-USD,2025-12-04 16:00:00,2025-12-05 08:00:00,143.138395,136.85722330189594,short,4.192569072611276,closed,TAKE_PROFIT,0.5523058176040649,Chaotic
SOL-USD,2025-12-05 08:00:00,2025-12-05 16:00:00,139.61016,133.3408185320036,short,4.2950960656906405,closed,TAKE_PROFIT,0.5586696863174438,Chaotic
SOL-USD,2025-12-05 16:00:00,2025-12-07 12:00:00,134.98247500000002,128.71458332606434,short,4.448129000160661,closed,TAKE_PROFIT,0.5543199181556702,Chaotic
SOL-USD,2025-12-07 12:00:00,2025-12-07 16:00:00,132.37378,135.9459340107928,short,-2.9012344625979396,closed,STOP_LOSS,0.5493208765983582,Chaotic
SOL-USD,2025-12-07 16:00:00,2025-12-07 20:00:00,131.963985,135.86086729573617,short,-3.1559422429020296,closed,STOP_LOSS,0.5490701794624329,Chaotic
SOL-USD,2025-12-07 20:00:00,2025-12-09 16:00:00,135.65214,139.89866248889786,short,-3.333580503327666,closed,STOP_LOSS,0.548848569393158,Chaotic
SOL-USD,2025-12-09 16:00:00,2025-12-11 00:00:00,138.380775,132.15162193093394,short,4.305959893731715,closed,TAKE_PROFIT,0.5974719524383545,Chaotic
SOL-USD,2025-12-11 00:00:00,2025-12-11 04:00:00,136.19187,129.0892529380501,short,5.0203701138782,closed,TAKE_PROFIT,0.5837635397911072,Chaotic
SOL-USD,2025-12-11 04:00:00,2025-12-11 16:00:00,129.325305,135.17998456100082,short,-4.7316222069314575,closed,STOP_LOSS,0.5858713984489441,Chaotic
SOL-USD,2025-12-11 16:00:00,2025-12-11 20:00:00,131.11441000000002,136.48953938794418,short,-4.303671379318337,closed,STOP_LOSS,0.5809545516967773,Chaotic
SOL-USD,2025-12-11 20:00:00,2025-12-12 04:00:00,133.843045,139.4252865745196,short,-4.374907867714844,closed,STOP_LOSS,0.5768781900405884,Chaotic
SOL-USD,2025-12-12 04:00:00,2025-12-14 16:00:00,137.01146,129.84123516262716,short,5.038536296314349,closed,TAKE_PROFIT,0.5753449201583862,Chaotic
SOL-USD,2025-12-14 16:00:00,2025-12-15 12:00:00,130.60466499999998,134.4632919561598,short,-3.1573871523777273,closed,STOP_LOSS,0.552162766456604,Chaotic
SOL-USD,2025-12-15 12:00:00,2025-12-15 16:00:00,132.19387,127.34302128508347,short,3.4731654528545493,closed,TAKE_PROFIT,0.5833554267883301,Chaotic
SOL-USD,2025-12-15 16:00:00,2025-12-17 12:00:00,126.826555,131.27646731931685,short,-3.712168434785734,closed,STOP_LOSS,0.5891083478927612,Chaotic
SOL-USD,2025-12-17 12:00:00,2025-12-17 16:00:00,127.55619,121.99512299307,short,4.1640595363791695,closed,TAKE_PROFIT,0.5805830359458923,Chaotic
SOL-USD,2025-12-17 16:00:00,2025-12-18 16:00:00,126.706615,120.48832849356499,short,4.712533408726484,closed,TAKE_PROFIT,0.5762704014778137,Chaotic
SOL-USD,2025-12-18 20:00:00,2025-12-19 04:00:00,117.50122,122.98292430410496,short,-4.869897051629811,closed,STOP_LOSS,0.5640764236450195,Chaotic
SOL-USD,2025-12-19 04:00:00,2025-12-19 12:00:00,121.529205,127.12440922139662,short,-4.808603689638232,closed,STOP_LOSS,0.5627925395965576,Chaotic
SOL-USD,2025-12-19 12:00:00,2025-12-31 20:00:00,125.29732,130.73040897151034,short,-4.540493524108779,closed,STOP_LOSS,0.5563957095146179,Chaotic
SOL-USD,2025-12-31 20:00:00,2026-01-01 20:00:00,124.327805,127.03107805917764,short,-2.3764852457877983,closed,STOP_LOSS,0.5799991488456726,Chaotic
