datetime,open,high,low,close,volume,rsi,macd,MACDh_12_26_9,macd_signal,bollinger_lower,BBM_20_2.0,bollinger_upper,BBB_20_2.0,BBP_20_2.0,cmf,obv,vwap,ema_20,ema_50,ema_200,atr,stoch_k,stoch_d,adx,DMP_14,DMN_14,volume_ma,vol_spike,atr_norm,macd_norm,bollinger_width,ema_spread,pct_change,log_return,lc_galaxy_score,lc_alt_rank
2025-02-18 20:00:00,94039.83,94423.8,93668.0,94161.31,0,50.65212188071458,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,749.8658715117672,62.124717888332746,64.46374251790792,14.229159771784808,22.10884400474358,23.327991916452923,0.0,0.0,0.7868642274882653,0.4057191811679865,2.860525051282769,-7.846791095749752,0.12917930625777618,0.001290959415775039,49.2,196
2025-02-18 21:00:00,94150.34,95279.04,94062.59,94996.31,0,50.65212188071458,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,749.8658715117672,62.124717888332746,64.46374251790792,14.229159771784808,22.10884400474358,23.327991916452923,0.0,0.0,0.7868642274882653,0.4057191811679865,2.860525051282769,-7.846791095749752,0.8867761079364822,0.008828673396280356,49.2,196
2025-02-18 22:00:00,94996.31,95460.44,94804.29,95250.5,0,50.65212188071458,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,749.8658715117672,62.124717888332746,64.46374251790792,14.229159771784808,22.10884400474358,23.327991916452923,0.0,0.0,0.7868642274882653,0.4057191811679865,2.860525051282769,-7.846791095749752,0.26757881437711184,0.002672214595961098,49.2,196
2025-02-18 23:00:00,95243.16,95623.65,95200.01,95607.4,0,50.65212188071458,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,749.8658715117672,62.124717888332746,64.46374251790792,14.229159771784808,22.10884400474358,23.327991916452923,0.0,0.0,0.7868642274882653,0.4057191811679865,2.860525051282769,-7.846791095749752,0.37469619582048974,0.0037399595825527133,49.2,196
2025-02-19 00:00:00,95612.97,95788.99,95235.74,95298.0,0,50.65212188071458,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,749.8658715117672,62.124717888332746,64.46374251790792,14.229159771784808,22.10884400474358,23.327991916452923,0.0,0.0,0.7868642274882653,0.4057191811679865,2.860525051282769,-7.846791095749752,-0.32361511765824913,-0.0032413988383443127,49.2,196
2025-02-19 01:00:00,95297.99,95432.7,95004.48,95424.73,0,52.58888978006191,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,715.6250619431605,62.124717888332746,64.46374251790792,14.229159771784808,20.70048464663757,25.282150261808326,0.0,0.0,0.7499366903560121,0.4057191811679865,2.860525051282769,-7.846791095749752,0.13298285378495756,0.0013289450990075914,49.2,196
2025-02-19 02:00:00,95427.6,95919.06,95395.92,95779.14,0,57.600538800549366,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,695.8275033496425,63.80993033068389,64.46374251790792,14.229159771784808,26.288818493422536,23.32715841133928,0.0,0.0,0.7264917009587291,0.4057191811679865,2.860525051282769,-7.846791095749752,0.37140267517654646,0.003707146784069837,49.2,196
2025-02-19 03:00:00,95779.14,95790.91,95511.39,95669.63,0,55.643290944354895,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,654.3137819627145,67.4565793347071,64.46374251790792,14.229159771784808,25.168928625818396,22.333433708519646,0.0,0.0,0.6839305032983972,0.4057191811679865,2.860525051282769,-7.846791095749752,-0.11433596083656461,-0.0011440137426173246,49.2,196
2025-02-19 04:00:00,95669.62,95729.79,95196.15,95196.15,0,48.04221841085668,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,642.6113909386199,70.9466093441353,67.40437300317542,14.229159771784808,23.142056422710958,25.29214071310528,0.0,0.0,0.675039264653686,0.4057191811679865,2.860525051282769,-7.846791095749752,-0.4949114990828396,-0.004961402418450669,49.2,196
2025-02-19 05:00:00,95196.14,95313.8,95000.01,95252.74,0,48.93998968569973,391.14704648181214,-55.07597873157164,354.1674102884378,93833.33725513337,95195.7015,96558.06574486662,2.8622389948281888,0.5209336453943688,0.0,0.0,0.0,95195.7015,95968.201,94735.3753,611.518132387962,71.68838662592874,70.03052510159038,14.229159771784808,22.019164690045407,27.097857590355975,0.0,0.0,0.641995319387098,0.4057191811679865,2.860525051282769,-7.846791095749752,0.05944568136422301,0.0005942801941822152,49.2,196
2025-02-19 06:00:00,95252.74,95633.18,95204.19,95585.35,0,53.973838357936344,391.14704648181214,-55.07597873157164,354.1674102884378,93835.77783881649,95188.894,96542.01016118351,2.8430126757928553,0.64649740036112,0.0,0.0,0.0,95232.81088095238,95968.201,94735.3753,594.6485364801737,77.79195636089922,73.47565077698776,14.229159771784808,25.5149323620635,25.291113512446778,0.0,0.0,0.6221126317790056,0.4057191811679865,2.831220811941395,-7.846791095749752,0.349186805544921,0.00348578563940784,49.2,196
2025-02-19 07:00:00,95585.46,95828.51,95557.93,95643.59,0,54.81386906393983,391.14704648181214,-55.07597873157164,354.1674102884378,93835.23787960202,95190.7955,96546.35312039797,2.8480854966654263,0.6670141103507904,0.0,0.0,0.0,95271.93270181406,95968.201,94735.3753,565.3133512297796,83.55928838980293,77.67987712554363,14.229159771784808,27.537194824000895,24.19532594669711,0.0,0.0,0.5910624551313681,0.4057191811679865,2.834602131513409,-7.846791095749752,0.06092983914374184,0.0006091128445376403,49.2,196
2025-02-19 08:00:00,95643.58,95842.53,95595.14,95613.36,0,54.260297165935604,391.14704648181214,-55.07597873157164,354.1674102884378,93866.85300713366,95163.243,96459.63299286635,2.7245603491388897,0.6736040090084237,0.0,0.0,0.0,95304.44958735557,95968.201,94735.3753,537.073618187358,88.20754352180548,83.18626275750255,14.229159771784808,26.642374476019942,23.20536523973639,0.0,0.0,0.5617139887013258,0.4057191811679865,2.711733993798241,-7.846791095749752,-0.03160692734347492,-0.00031611923385513384,49.2,196
2025-02-19 09:00:00,95613.36,95990.99,95602.89,95917.08,0,58.76596657215648,391.14704648181214,-55.07597873157164,354.1674102884378,93893.47666218343,95148.772,96404.06733781657,2.638594931769733,0.806026787822052,0.0,0.0,0.0,95362.79534094076,95968.201,94735.3753,524.0672195924615,91.4483805052328,87.73840413894708,14.229159771784808,27.39306509738236,21.705014664326534,0.0,0.0,0.5463752853949072,0.4057191811679865,2.6174594510520324,-7.846791095749752,0.31765435290633803,0.0031715089735064508,49.2,196
2025-02-19 10:00:00,95923.17,96468.99,95915.76,96307.0,0,63.70858105373399,391.14704648181214,-55.07597873157164,354.1674102884378,93842.7065471864,95189.326,96535.9454528136,2.8293496958127355,0.9149925198484086,0.0,0.0,0.0,95452.7195941845,95968.201,94735.3753,526.5735308255312,92.75520696949337,90.80371033217722,14.229159771784808,32.72111363372231,19.7452096958936,0.0,0.0,0.5467655838366174,0.4057191811679865,2.796514174075813,-7.846791095749752,0.4065177964133193,0.00405693745340571,49.2,196
2025-02-19 11:00:00,96307.0,96423.06,96200.01,96408.32,0,64.8864054913979,391.14704648181214,-55.07597873157164,354.1674102884378,93791.20789410992,95233.5845,96675.96110589008,3.029134340501654,0.9072221828899842,0.0,0.0,0.0,95543.72915664312,95968.201,94735.3753,500.86125096987087,95.48073061157841,93.2281060287682,14.229159771784808,31.486698917733662,19.000315200806085,0.0,0.0,0.5195207747317564,0.4057191811679865,2.9922243347671236,-7.846791095749752,0.10520522911108277,0.0010514992719352864,49.2,196
2025-02-19 12:00:00,96408.32,96489.99,96139.67,96139.68,0,59.38337789246167,393.0791248008609,-55.07597873157164,354.1674102884378,93846.80844873165,95310.34349999999,96773.87855126832,3.0710938551351177,0.7833333234080322,0.0,0.0,0.0,95600.48637981997,95968.201,94735.3753,488.2756914895078,88.70427111197272,92.3134028976815,14.229159771784808,30.74405023276718,17.860649075014145,0.0,0.0,0.5078815443212499,0.40886252669122775,3.0446014616822863,-7.846791095749752,-0.2786481498692428,-0.002790370965228325,49.2,196
2025-02-19 13:00:00,96139.68,96489.99,96139.68,96275.05,0,61.17046844664113,400.91207362858404,-55.07597873157164,354.1674102884378,94020.91110538751,95421.5195,96822.12789461248,2.935623750180347,0.8046999087265071,0.0,0.0,0.0,95664.73053412282,95968.201,94735.3753,476.8801977253467,86.13958288684223,90.10819487013111,14.229159771784808,28.87867428389844,16.776965404077163,0.0,0.0,0.4953310309632108,0.41642364623916994,2.909597854506407,-7.846791095749752,0.1408055445992762,0.0014070650654880383,49.2,196
2025-02-19 14:00:00,96275.04,96700.0,95656.94,95745.23,0,51.60093191271331,360.2153574835975,-55.07597873157164,354.1674102884378,94306.01449365454,95515.51999999999,96725.02550634544,2.5325842467181237,0.5949602952590438,0.0,0.0,0.0,95672.39714992065,95968.201,94735.3753,523.1282129056217,68.63332587415762,81.15905995765753,13.317638721600472,24.175217831646847,21.58229588617749,0.0,0.0,0.5463752219359875,0.3762227710807082,2.5265081223272414,-7.846791095749752,-0.5503191117532613,-0.005518389459002468,49.2,196
2025-02-19 15:00:00,95745.23,96384.99,95503.22,95919.78,0,54.14601725554618,338.14966412232025,-55.07597873157164,354.1674102884378,94597.23567948016,95609.51749999999,96621.79932051981,2.1175335824068506,0.6532490723979838,0.0,0.0,0.0,95695.95742135678,95968.201,94735.3753,552.1262288140988,61.171822456856326,71.98157707261872,11.94959139526788,21.053492202146597,21.046515953879233,0.0,0.0,0.5756124845304053,0.3525338195336981,2.110684199900849,-7.846791095749752,0.1823067321473859,0.001821407551187026,49.2,196
2025-02-19 16:00:00,95919.78,96369.0,95915.07,96291.3,0,59.07848326255779,346.64509337917843,-55.07597873157164,354.1674102884378,94908.02542021472,95716.017,96524.0085797853,1.6883100762232681,0.8559956652969507,0.0,0.0,0.0,95752.6567145609,95968.201,94735.3753,544.260707887347,57.966615489895126,62.59058794030302,10.75964383435305,19.64699546418256,19.640485270208565,0.0,0.0,0.5652231384220039,0.359996275238966,1.6782234319928968,-7.846791095749752,0.38732365733116225,0.0038657549051596568,49.2,196
2025-02-19 17:00:00,96291.3,96492.56,96106.0,96376.99,0,60.143410176364625,356.1863545533124,-55.07597873157164,354.1674102884378,94999.19538440902,95785.051,96570.906615591,1.6408731997041792,0.876620710125511,0.0,0.0,0.0,95812.11702745986,95968.201,94735.3753,531.7374711053413,70.35413933807477,63.164192428275406,10.178190250786225,20.35805726301137,18.506637344044034,0.0,0.0,0.5517265802816018,0.3695761348775391,1.6307951007621009,-7.846791095749752,0.08899038646275059,0.0008895081349402162,49.2,196
2025-02-19 18:00:00,96376.99,96410.14,95604.79,95655.91,0,48.666260447567836,302.0805465894082,-55.07597873157164,354.1674102884378,95055.58021053349,95805.32149999999,96555.0627894665,1.5651349585346428,0.40035796207362084,0.0,0.0,0.0,95797.24016770178,95968.201,94735.3753,553.2933526310941,65.18018733443564,64.50031405413519,10.467036447356064,18.02354935221204,23.521081067692002,0.0,0.0,0.5784204579007132,0.31579914569774953,1.567579649739369,-7.846791095749752,-0.7481868856871299,-0.007509998433366427,49.2,196
2025-02-19 19:00:00,95655.92,96216.6,95392.79,96192.99,0,55.48075981079231,299.09143155686616,-55.07597873157164,354.1674102884378,95072.4293436155,95834.601,96596.77265638449,1.5905980688217123,0.7351104223030906,0.0,0.0,0.0,95834.93062792066,95968.201,94735.3753,574.4497500165766,61.89551074075026,65.80994580442022,11.304613958032137,16.00209911688835,23.76928333151247,0.0,0.0,0.597184628543698,0.3109285110659999,1.5846719316750555,-7.846791095749752,0.5614707967338317,0.005599004248335329,49.2,196
2025-02-19 20:00:00,96191.16,96482.55,96070.95,96162.43,0,55.03309388988796,290.90324819453235,-50.61132967512435,341.5145778696567,95144.78806318625,95877.82250000001,96610.85693681377,1.5291011366340934,0.6941296927584136,0.0,0.0,0.0,95866.12104430917,95968.201,94735.3753,561.7994521545528,54.52125693617964,60.53231833712184,11.083059082413666,18.76870729863191,22.416513848612134,0.0,0.0,0.5842192758175442,0.30251237223781924,1.524575526666203,-7.846791095749752,-0.03176946677716508,-0.00031774514341346066,49.2,196
2025-02-19 21:00:00,96162.46,96467.77,96034.34,96310.5,0,56.84983283715708,292.9847199397773,-38.82388634390355,331.80860628368083,95196.93722653888,95922.111,96647.28477346113,1.5120054508832137,0.7677902967631366,0.0,0.0,0.0,95908.44284961306,95968.201,94735.3753,551.889569990765,65.06163574094987,60.49280113929325,10.99109585672815,17.630797216320584,21.569543868595794,0.0,0.0,0.5730315697569476,0.3042084922617755,1.505908023447336,-7.846791095749752,0.1539790539818897,0.0015386062778866565,49.2,196
2025-02-19 22:00:00,96310.5,96596.89,96300.72,96534.02,0,59.50926648514666,309.10730070951104,-18.16104445933587,327.2683451688469,95191.10474987983,95959.85500000001,96728.60525012019,1.6022330382224557,0.8734405289040441,0.0,0.0,0.0,95968.02162584038,95968.201,94735.3753,532.2617403608498,72.12766120210226,63.903517959743915,10.454541280266486,18.73978203367527,20.64832019268914,0.0,0.0,0.5513721901986987,0.320205561427475,1.5927032772905996,-7.846791095749752,0.23208269088001998,0.0023181379496321195,49.2,196
2025-02-19 23:00:00,96532.58,96880.0,96517.1,96632.03,0,60.65436261200994,326.0348235267302,-0.9868173136933933,327.0216408404236,95198.51064287251,96007.975,96817.4393571275,1.686243996141974,0.8854740449687903,0.0,0.0,0.0,96031.26051861749,95968.201,94735.3753,519.3312082455926,80.27764743027664,72.48898145777626,10.044432416851931,21.902087390021883,19.546708943002503,0.0,0.0,0.5374317482987707,0.3373982969484654,1.6753541390520175,-7.846791095749752,0.10152897393063132,0.0010147746812715545,49.2,196
2025-02-20 00:00:00,96632.03,96871.13,96419.07,96866.47,0,63.326074980447295,354.283397545616,21.809405364153918,332.4739921814621,95289.66581748465,96091.49100000001,96893.31618251537,1.6688786367470487,0.9832593294019858,0.0,0.0,0.0,96110.80427874916,95968.201,94735.3753,514.2202914059338,89.90648959420973,80.77059940886288,9.351803383799218,20.43923008571287,19.68953870870542,0.0,0.0,0.5308547853616776,0.3657440985984273,1.6555267937715838,-7.846791095749752,0.2426110679864646,0.0024231724247443507,49.2,196
2025-02-20 01:00:00,96866.46,97000.0,96638.8,96783.52,0,61.72890531841407,365.7609595542017,26.629573898191666,339.13138565601,95410.02542969731,96168.03,96926.03457030268,1.576416965810123,0.9059935943092199,0.0,0.0,0.0,96174.8724426778,95968.201,94735.3753,502.6472186840133,89.64914537375132,86.61109413274589,9.124987003757381,21.267443808592922,18.619450307370535,0.0,0.0,0.5193520742829081,0.3779165704597246,1.5663918202245268,-7.846791095749752,-0.08563334660589561,-0.0008567003290144724,49.2,196
2025-02-20 02:00:00,96783.52,97288.0,96750.7,97140.12,0,65.73044046510259,399.0318590246752,47.92037869493214,351.1114803297431,95426.32574531197,96245.7685,97065.21125468804,1.7028130534134234,1.0457071252893533,0.0,0.0,0.0,96266.8007814704,95968.201,94735.3753,505.2570744214971,92.60603653887965,90.72055716894688,9.727349577843524,23.85709267567308,17.128202916126853,0.0,0.0,0.5201322321009045,0.4107796644935946,1.6871355618832518,-7.846791095749752,0.36845115780042015,0.0036777403924641646,49.2,196
2025-02-20 03:00:00,97140.12,97370.33,96979.05,97073.09,0,64.368058994408,415.2043089343206,51.274262883662004,363.9300460506586,95471.41839431286,96317.24350000001,97163.06860568716,1.7563316285876727,0.9468101590493296,0.0,0.0,0.0,96343.59023085417,95968.201,94735.3753,496.7061797478961,87.89902365858241,90.05140185707113,10.487135528046744,23.690675354616687,16.11593857652235,0.0,0.0,0.5116826710140742,0.4277233875364641,1.7426561896549337,-7.846791095749752,-0.0690034148609242,-0.0006902723317483348,49.2,196
2025-02-20 04:00:00,97073.09,97370.17,97054.13,97224.09,0,66.07397474145841,435.18894280730456,57.00711740531676,378.1818254019878,95528.95359807632,96397.78,97266.60640192368,1.802585914164582,0.9755322801945547,0.0,0.0,0.0,96427.4473517252,95968.201,94735.3753,483.20061655158275,89.92377618469425,90.14294546071876,11.177775838413892,22.53235722754268,15.3279752319333,0.0,0.0,0.4969968004345248,0.4476143132913916,1.7872656908872715,-7.846791095749752,0.15555289318593957,0.0015543203498909518,49.2,196
2025-02-20 05:00:00,97224.43,97229.32,96623.7,96921.85,0,59.89304034820302,421.7766879464616,34.875890035579005,386.9007979108826,95579.98678161028,96448.0185,97316.05021838973,1.799999070773502,0.7729344388929691,0.0,0.0,0.0,96474.53331822756,95968.201,94735.3753,492.321651132215,84.96515873256669,87.59598619194777,10.28832692128713,20.467206209562722,20.43712152776706,0.0,0.0,0.5079573399932161,0.435171932795816,1.7911992360643707,-7.846791095749752,-0.3108694563250691,-0.0031135365917234876,49.2,196
2025-02-20 06:00:00,96921.85,97011.0,96790.78,96925.15,0,59.937107267254085,406.7251869820175,15.859511256907865,390.8656757251096,95589.42522985103,96478.926,97368.42677014899,1.843927595439819,0.7508283381953959,0.0,0.0,0.0,96517.44919268208,95968.201,94735.3753,472.11052857848136,82.4714881452039,85.78680768748829,9.477156917106699,19.758067984425516,19.72902566266835,0.0,0.0,0.48708774614068834,0.4196281223005768,1.8354385216818985,-7.846791095749752,0.0034048050052470913,3.4047470430771345e-05,49.2,196
2025-02-20 07:00:00,96925.15,97114.34,96811.27,96876.04,0,58.89994076368056,386.3800487679255,-3.5885015657473787,389.96855033367285,95597.01267686782,96502.312,97407.6113231322,1.8762230756340612,0.7064112887585898,0.0,0.0,0.0,96551.60069814093,95968.201,94735.3753,459.5902371191138,76.60477158489832,81.3471394875563,9.070574570907823,20.458449641207917,18.765415461486487,0.0,0.0,0.47441063561135843,0.3988396395723086,1.8689849897501776,-7.846791095749752,-0.0506679638875962,-0.0005068080443796557,49.2,196
2025-02-20 08:00:00,96876.04,97234.0,96800.02,97171.19,0,63.03944836729201,389.58166357147275,-0.3095094097601532,389.8911729812329,95620.02139720228,96553.8875,97487.75360279772,1.934393584717594,0.8305091051868466,0.0,0.0,0.0,96610.60920307989,95968.201,94735.3753,457.6983599515054,80.80763642370471,79.96129871793563,9.075041780008037,20.956758710420345,17.451014465129237,0.0,0.0,0.4710226971096118,0.40092301388042356,1.9221049012525655,-7.846791095749752,0.3046676969868045,0.0030420452547638994,49.2,196
2025-02-20 09:00:00,97171.19,97293.83,97155.0,97203.11,0,63.46798177164963,390.1966989466746,0.2444207723533509,389.95227817432124,95634.7642989373,96600.2905,97565.81670106271,1.999013038294548,0.8121714870795352,0.0,0.0,0.0,96667.03785040561,95968.201,94735.3753,434.2003583210927,84.1393853725849,80.51726446039596,9.265223660391344,21.478401108863977,17.039833192667004,0.0,0.0,0.4466938952067405,0.4014240891538085,1.9866158625227213,-7.846791095749752,0.03284924266133693,0.000328438484788862,49.2,196
2025-02-20 10:00:00,97203.1,97391.56,97097.55,97381.77,0,65.8543155543331,400.4839580133121,8.425343871192695,392.0586141421194,95743.3019892235,96682.11750000001,97620.93301077651,1.942066506304033,0.8726251281368934,0.0,0.0,0.0,96735.1075789384,95968.201,94735.3753,423.8927994131074,92.2306749167107,85.72589890433342,9.742250476182079,22.07822480714073,16.17085459250235,0.0,0.0,0.4352896845201185,0.41125146730575146,1.9281134667741304,-7.846791095749752,0.18380070349601763,0.0018363199669421634,49.2,196
2025-02-20 11:00:00,97381.77,97400.0,97160.82,97219.01,0,61.88815668604108,390.9961529172433,-0.8499689799008365,391.84612189714414,95849.35209504754,96747.079,97644.80590495246,1.8558222413153416,0.7628477532513005,0.0,0.0,0.0,96781.19352380143,95968.201,94735.3753,410.3401263588071,90.09923291921429,88.82309773616997,10.20656758363188,21.28491816281169,15.479275561372436,0.0,0.0,0.4220780754286709,0.4021807596243197,1.8468135089062563,-7.846791095749752,-0.16713600502435977,-0.0016727583306896186,49.2,196
2025-02-20 12:00:00,97214.55,97569.23,97214.55,97437.4,0,64.93938784692428,396.528315273099,3.7457547007638823,392.7825605723351,95884.30799171833,96804.38399999999,97724.46000828165,1.900897397955977,0.8440020141282842,0.0,0.0,0.0,96843.68937867749,96025.81664705882,94735.3753,406.26417368588676,90.45079198210567,90.92689993934356,11.156447289931965,22.974525776202803,14.489666301778287,0.0,0.0,0.41694890636027515,0.4069569952329383,1.8885479462334913,-7.846791095749752,0.22463713629670146,0.0022438520429968953,49.2,196
2025-02-20 13:00:00,97437.4,97598.22,97286.62,97568.67,0,66.66685148400086,406.8154702211614,11.226327719060976,395.5891425021004,95908.6500735988,96863.968,97819.2859264012,1.9724938924682494,0.8688311401497008,0.0,0.0,0.0,96912.73515213677,96086.32070011534,94735.3753,399.34444215297503,89.85588695912224,90.13530395348073,12.116477539255476,22.194782737408573,13.663225433744865,0.0,0.0,0.40929577307241666,0.41695297293809724,1.9582473070529702,-7.846791095749752,0.1347223961230437,0.0013463172692829654,49.2,196
2025-02-20 14:00:00,97568.68,98076.95,96884.18,96986.41,0,53.965693066468326,363.79104210103105,-25.438480320855547,389.2295224218866,96152.00239607245,96930.493,97708.98360392755,1.6062862775856344,0.5359137282568955,0.0,0.0,0.0,96919.7518043142,96121.61831971866,94735.3753,457.245367199662,70.33020504949933,83.54562799690908,14.20037585314504,25.610156800097137,11.062227879547768,0.0,0.0,0.47145302852189497,0.37509486339481074,1.6053601817564995,-7.846791095749752,-0.596769434286637,-0.005985572192597827,49.2,196
